patRIL,Treat,Dm01792789_g1,Dm01793858_g1,Dm01798339_g1,Dm01798691_g1,Dm01798946_g1,Dm01798992_g1,Dm01799655_g1,Dm01801937_g1,Dm01802841_g1,Dm01803993_g1,Dm01807222_m1,Dm01810402_g1,Dm01813055_g1,Dm01813266_g1,Dm01815101_g1,Dm01816738_g1,Dm01818330_g1,Dm01822194_m1,Dm01822280_g1,Dm01822534_g1,Dm01823183_g1,Dm01825257_g1,Dm01825738_m1,Dm01829117_g1,Dm01829677_g1,Dm01829746_g1,Dm01829971_g1,Dm01837277_g1,Dm01842621_g1,Dm01842882_m1,Dm01842928_g1,Dm01843300_g1,Dm01843706_m1,Dm01844965_g1,Dm01845207_g1,Dm01846623_g1,Dm02135088_g1,Dm02136225_g1,Dm02138179_g1,Dm02140028_g1,Dm02140207_g1,Dm02141794_g1,Dm02142684_g1,Dm02144162_s1,Dm02144278_g1,Dm02144969_g1,Dm02147969_g1,Dm02149560_g1,Dm02149812_m1,Dm02154337_g1,Dm02371846_s1,Dm02773276_u1
22245,HS,-1.672937388,1.672937388,-0.238722518,0.918245093,1.372810323,-0.19032227,-0.848379932,-1.505967676,2.348130201,-0.719718858,-0.602006499,-1.372810323,1.073562376,-0.387868693,-0.918245093,0.337355327,-1.161882937,0.19032227,0.659719326,-2.348130201,1.906358003,1.505967676,-0.047312518,0.094731242,-1.073562376,-0.439392226,0.142364055,0.047312518,0.287688876,-1.906358003,0.848379932,-0.094731242,0.492110105,-0.782429395,1.260338797,-0.546233181,0.602006499,-0.142364055,-0.659719326,1.161882937,0.992908151,-0.287688876,-0.337355327,0.238722518,0.719718858,0.387868693,-1.260338797,-0.992908151,-0.492110105,0.782429395,0.439392226,0.546233181
22257,C,-0.782429395,0.047312518,-0.337355327,-0.287688876,0.602006499,0.719718858,0.439392226,1.906358003,0.238722518,0.848379932,-1.161882937,-0.047312518,-0.238722518,-0.492110105,-0.659719326,0.659719326,-1.672937388,0.918245093,0.19032227,0.782429395,-0.546233181,0.287688876,-0.918245093,0.142364055,1.372810323,1.672937388,1.505967676,-1.260338797,-2.348130201,-0.602006499,2.348130201,-0.387868693,-0.19032227,0.387868693,-0.094731242,-0.719718858,-1.372810323,0.337355327,-0.848379932,-0.992908151,0,-0.142364055,-1.073562376,0.094731242,0.992908151,0.546233181,-1.505967676,1.260338797,0.492110105,1.073562376,-0.439392226,1.161882937
22300,HS,-0.238722518,0.439392226,-0.546233181,-0.094731242,-0.492110105,1.505967676,0,0.094731242,-0.992908151,-0.602006499,-1.372810323,1.372810323,-0.142364055,0.047312518,-2.348130201,-0.387868693,-1.073562376,-1.672937388,0.659719326,0.992908151,0.546233181,0.602006499,-1.260338797,-0.848379932,1.672937388,1.260338797,0.782429395,-0.719718858,-1.161882937,-0.918245093,0.492110105,0.19032227,-0.782429395,0.387868693,-0.287688876,1.906358003,-0.047312518,-0.659719326,0.918245093,-0.337355327,0.337355327,-1.906358003,-0.19032227,2.348130201,0.142364055,1.073562376,-1.505967676,0.719718858,-0.439392226,0.848379932,0.287688876,1.161882937
22320,C,-0.992908151,-1.073562376,0.238722518,-0.387868693,0.719718858,0.387868693,-1.260338797,-0.094731242,0.782429395,0.142364055,-0.337355327,-1.505967676,-0.439392226,0.439392226,1.260338797,0.918245093,-0.142364055,-0.719718858,1.672937388,-0.492110105,0.287688876,-1.906358003,-0.782429395,-1.672937388,1.906358003,0.848379932,0.602006499,-0.238722518,1.505967676,0,2.348130201,1.073562376,-0.602006499,0.546233181,0.492110105,0.659719326,0.094731242,0.047312518,-1.161882937,-0.546233181,0.992908151,-0.287688876,-1.372810323,-0.848379932,1.161882937,0.19032227,-0.659719326,-0.047312518,1.372810323,-2.348130201,0.337355327,-0.918245093
22311,HS,0.719718858,-2.348130201,-0.546233181,1.372810323,-0.047312518,1.161882937,0.094731242,-1.906358003,-0.848379932,-0.094731242,0.848379932,1.505967676,-0.719718858,0.782429395,-1.073562376,0.439392226,-1.161882937,-1.672937388,1.672937388,1.906358003,0,0.142364055,0.602006499,-0.387868693,-0.782429395,-0.439392226,-0.238722518,-0.142364055,-0.19032227,0.546233181,0.238722518,-0.492110105,-0.602006499,0.492110105,0.047312518,-0.287688876,-0.992908151,0.387868693,-0.918245093,-0.659719326,-0.337355327,-1.260338797,0.337355327,2.348130201,1.073562376,0.287688876,0.659719326,1.260338797,0.992908151,-1.372810323,0.19032227,0.918245093
22263,HS,0.918245093,1.372810323,1.505967676,-0.439392226,-1.505967676,0.782429395,-1.672937388,1.260338797,-0.992908151,-0.19032227,0.992908151,-1.906358003,0.439392226,0.19032227,-0.546233181,-0.094731242,0.287688876,-1.073562376,-1.260338797,-1.161882937,-0.287688876,-2.348130201,-0.848379932,1.672937388,-0.719718858,-0.047312518,-0.918245093,-0.602006499,-0.782429395,0.659719326,-0.659719326,0.546233181,0.047312518,1.906358003,-0.492110105,1.073562376,-0.337355327,2.348130201,0.337355327,0.492110105,-0.387868693,0.094731242,-1.372810323,0.142364055,0.238722518,0.719718858,0,0.848379932,1.161882937,-0.142364055,0.387868693,0.602006499
22343,HS,0.439392226,-0.659719326,-0.047312518,-1.906358003,-0.19032227,0.602006499,-0.287688876,-1.161882937,0.659719326,-1.672937388,0.287688876,-0.546233181,-1.073562376,0.782429395,0.19032227,0.387868693,2.348130201,0.337355327,-1.372810323,-2.348130201,1.505967676,-0.387868693,0.492110105,-0.439392226,0.094731242,0.142364055,0.047312518,-0.337355327,-0.992908151,-0.238722518,-1.505967676,1.161882937,-0.094731242,1.073562376,0.546233181,-0.918245093,0.992908151,-0.142364055,0.719718858,0.848379932,1.260338797,1.372810323,-0.782429395,-1.260338797,-0.492110105,1.906358003,-0.719718858,-0.848379932,1.672937388,0.918245093,0,-0.602006499
22370,HS,-0.439392226,1.505967676,-2.348130201,-0.238722518,0.142364055,-1.073562376,0,-1.260338797,-0.337355327,-0.142364055,-0.992908151,0.094731242,-0.287688876,0.047312518,-0.387868693,0.439392226,-0.047312518,0.492110105,0.659719326,-1.372810323,-0.659719326,1.372810323,-0.782429395,1.260338797,0.287688876,0.387868693,0.918245093,0.992908151,0.782429395,0.337355327,-0.719718858,1.672937388,-0.19032227,0.19032227,-0.602006499,0.719718858,-1.906358003,-0.094731242,0.238722518,1.161882937,-1.161882937,0.602006499,-0.848379932,0.546233181,-1.505967676,1.906358003,-0.918245093,-0.492110105,-0.546233181,2.348130201,-1.672937388,0.848379932
22325,HS,0.782429395,0.387868693,-1.505967676,-0.918245093,-0.782429395,0,-1.906358003,-1.672937388,1.073562376,0.918245093,0.142364055,-0.142364055,-0.439392226,-0.387868693,0.492110105,0.848379932,0.439392226,1.161882937,0.19032227,-0.848379932,-0.602006499,-1.372810323,-0.337355327,-0.719718858,-0.992908151,0.719718858,0.047312518,1.906358003,-2.348130201,0.287688876,-0.492110105,-0.546233181,1.260338797,1.672937388,0.546233181,-0.659719326,-1.073562376,1.505967676,-0.094731242,0.337355327,0.238722518,-0.047312518,-0.19032227,-1.260338797,0.602006499,0.659719326,-0.238722518,2.348130201,0.992908151,-1.161882937,-0.287688876,1.372810323
22315,DR,0.19032227,0.719718858,-2.348130201,-1.505967676,-0.094731242,0.782429395,-1.906358003,-0.918245093,0.387868693,-0.238722518,-0.782429395,-0.287688876,0.287688876,-0.439392226,-0.047312518,0.602006499,-0.659719326,0.337355327,-1.161882937,-0.848379932,1.505967676,-0.992908151,-0.602006499,-0.142364055,1.073562376,-0.387868693,1.672937388,-0.719718858,-1.372810323,0.439392226,0.492110105,1.906358003,1.161882937,0.918245093,-0.19032227,0,0.848379932,0.659719326,1.372810323,1.260338797,0.546233181,-1.073562376,-0.546233181,-1.672937388,0.142364055,2.348130201,0.047312518,0.094731242,-0.337355327,0.238722518,0.992908151,-0.492110105
22249,DR,-1.073562376,-0.238722518,1.672937388,1.073562376,0.848379932,0.602006499,1.372810323,2.348130201,0.19032227,-0.047312518,-1.505967676,0.992908151,-0.782429395,-0.492110105,-1.260338797,0.337355327,-2.348130201,-0.387868693,0.918245093,1.505967676,-0.287688876,0.047312518,0.719718858,-0.439392226,0.546233181,1.260338797,0.287688876,-1.672937388,-0.094731242,-1.161882937,1.906358003,0.659719326,-0.719718858,0.439392226,-0.19032227,-1.372810323,-1.906358003,-0.142364055,-0.602006499,-0.546233181,0.387868693,-0.659719326,0.094731242,1.161882937,0.238722518,0.782429395,-0.992908151,0.492110105,-0.848379932,-0.337355327,0.142364055,0
22142,HS,-0.848379932,-0.439392226,0.546233181,0.492110105,-0.19032227,1.260338797,-0.047312518,-0.238722518,0.337355327,0.142364055,-0.992908151,-1.260338797,-0.719718858,0.287688876,0.094731242,0.439392226,-1.073562376,0.848379932,0.047312518,0.238722518,2.348130201,-2.348130201,-0.492110105,-1.161882937,1.505967676,-0.142364055,1.906358003,-0.094731242,-1.906358003,1.672937388,0.719718858,1.372810323,0.19032227,-0.782429395,-0.918245093,-0.546233181,0.992908151,-0.287688876,-0.387868693,-1.372810323,0.918245093,-0.659719326,-1.505967676,1.161882937,-0.337355327,0.387868693,-1.672937388,1.073562376,-0.602006499,0.782429395,0.659719326,0.602006499
22329,C,0.339057372,0.401041691,0.940800897,0.290444883,1.598255066,-0.189951086,-0.383515688,1.221430721,-0.424189966,-0.234698528,-1.056164807,0.927995886,0.052120706,0.328793872,0.485780334,0.289095481,-0.431041456,0.100334854,0.157158811,0.903285989,-0.368103525,-0.558987371,-1.11E-16,0.143844438,1.196328123,0.749530658,-0.29677285,0.049316405,-0.040327112,-1.082523746,1.412301548,1.70616284,-1.393761213,-0.602006499,0.025256683,-0.416397813,-0.186015225,1.372810323,-0.047795514,0.692217947,-0.955576622,0.353007938,-0.854058059,0.642534347,-0.729327579,-0.67753502,0.129272152,0.353515922,-1.077395544,-1.077619859,-2.127244102,-1.212106384
22177,HS,-1.260338797,0.19032227,0.918245093,-0.546233181,0.602006499,1.672937388,-0.047312518,-0.142364055,1.073562376,0.142364055,-0.918245093,1.906358003,-0.659719326,1.372810323,0.659719326,-1.505967676,-0.602006499,-0.387868693,0.387868693,-0.094731242,0.287688876,0.848379932,0.546233181,0.047312518,1.260338797,1.505967676,2.348130201,-0.492110105,0,-1.672937388,0.439392226,1.161882937,-1.161882937,0.992908151,-0.719718858,-1.906358003,-0.439392226,0.492110105,0.094731242,0.782429395,-2.348130201,-1.073562376,0.238722518,0.337355327,-0.19032227,0.719718858,-1.372810323,-0.238722518,-0.287688876,-0.782429395,-0.337355327,-0.992908151
22238,DR,-0.337355327,-1.073562376,1.672937388,1.260338797,-0.047312518,0.848379932,0.659719326,1.073562376,-0.387868693,0.602006499,-1.906358003,1.161882937,-0.492110105,-0.782429395,-0.659719326,-0.719718858,0.094731242,-0.238722518,0.337355327,0.992908151,1.505967676,0.918245093,-1.505967676,-0.19032227,2.348130201,0.19032227,1.906358003,-0.546233181,-1.260338797,-1.372810323,0.782429395,0.492110105,-0.287688876,0.287688876,-0.142364055,-1.161882937,0,-0.992908151,0.142364055,-0.918245093,0.047312518,-2.348130201,0.546233181,1.372810323,-0.848379932,0.719718858,-1.672937388,-0.094731242,-0.439392226,0.238722518,0.439392226,0.387868693
22329,HS,0.273116591,-0.784501338,-0.765286666,0.630862913,1.040064015,0.774013837,-0.136594647,0.858017866,-0.80576642,-0.757587189,-0.436235052,-0.456724926,0.090211448,0.656142447,-0.136594647,0.413630459,-0.143017518,-0.367558438,0.800349459,-0.172042369,1.31657456,0.440350109,-0.339761287,-0.396164384,0.255527225,0.263664598,1.144198536,0.602966984,-0.730715534,-0.579555542,-0.653825658,0.920644042,-0.216043285,-0.376824345,0.931629829,0.052120706,-0.077377389,-0.191210059,-0.732239137,-0.029999766,0.519171643,-0.657822703,-0.401041691,2.127244102,-0.960971154,0.782850403,-0.749619132,0.071182028,0.243352372,-0.412278728,-2.348130201,-0.028856413
22234,DR,0.047312518,1.372810323,-0.492110105,-1.906358003,0.142364055,0.918245093,-0.337355327,0.238722518,0.287688876,-0.918245093,-0.387868693,-2.348130201,-0.287688876,0.848379932,0.439392226,0.337355327,0.659719326,0.19032227,-1.161882937,2.348130201,-0.19032227,1.161882937,-1.672937388,-0.848379932,-0.719718858,-1.260338797,1.505967676,-0.992908151,0,0.387868693,-1.372810323,1.672937388,-1.505967676,0.992908151,-0.238722518,1.906358003,-0.439392226,-0.546233181,0.094731242,0.546233181,0.602006499,-0.047312518,-1.073562376,-0.142364055,-0.602006499,1.073562376,-0.782429395,1.260338797,-0.659719326,0.782429395,0.492110105,0.719718858
22181,HS,-0.337355327,0.992908151,1.073562376,-1.672937388,0.848379932,0.439392226,2.348130201,-0.492110105,-1.161882937,-1.505967676,-0.047312518,-0.142364055,-0.094731242,1.672937388,-0.546233181,0.782429395,-0.782429395,0.337355327,-1.372810323,-2.348130201,0.287688876,0.19032227,-1.073562376,-0.287688876,0.546233181,1.372810323,1.260338797,-1.260338797,0.602006499,0,-0.439392226,1.505967676,-0.659719326,-0.238722518,0.659719326,0.094731242,0.238722518,1.906358003,0.492110105,0.719718858,-0.719718858,1.161882937,-0.848379932,-0.918245093,-0.19032227,-0.992908151,-0.387868693,0.047312518,0.387868693,0.142364055,-0.602006499,-1.906358003
22305,C,-0.238722518,-0.546233181,0.848379932,0.602006499,-1.505967676,0.287688876,1.260338797,1.161882937,0.142364055,0.546233181,-0.918245093,1.505967676,0.238722518,0.19032227,-0.094731242,0.659719326,-0.19032227,-1.161882937,1.073562376,1.372810323,-1.260338797,-1.672937388,-0.659719326,0.918245093,2.348130201,0.719718858,-0.439392226,0.492110105,-2.348130201,0,1.906358003,-1.372810323,0.439392226,-0.602006499,-0.848379932,-1.073562376,-1.906358003,-0.719718858,0.387868693,0.094731242,-0.387868693,0.047312518,-0.287688876,1.672937388,-0.992908151,0.782429395,-0.142364055,-0.492110105,-0.047312518,-0.782429395,-0.337355327,0.337355327
22381,C,-1.372810323,-1.260338797,0.19032227,0.992908151,-1.505967676,-1.073562376,2.348130201,1.505967676,0.546233181,0.719718858,-0.19032227,1.372810323,-0.602006499,-0.992908151,-0.238722518,-0.719718858,0.238722518,0.439392226,1.672937388,-2.348130201,0.094731242,-1.906358003,-0.387868693,0.287688876,1.906358003,0.387868693,-0.848379932,-0.546233181,-1.672937388,0,0.047312518,-1.161882937,0.782429395,-0.918245093,-0.492110105,-0.047312518,0.492110105,-0.659719326,0.142364055,-0.287688876,-0.439392226,-0.142364055,0.659719326,1.161882937,0.602006499,-0.782429395,-0.094731242,-0.337355327,0.337355327,1.260338797,0.848379932,1.073562376
22311,C,-0.337355327,-1.505967676,1.073562376,0.546233181,-1.073562376,-1.906358003,1.505967676,0.848379932,0.094731242,0.387868693,0.047312518,0.337355327,-1.372810323,-0.439392226,-0.782429395,0.659719326,-1.260338797,-0.19032227,1.906358003,1.372810323,1.260338797,-2.348130201,-0.719718858,0,0.719718858,0.602006499,-0.387868693,-0.992908151,-0.142364055,-0.848379932,1.672937388,0.782429395,-0.047312518,0.142364055,0.19032227,-0.492110105,-0.918245093,-0.287688876,-0.094731242,-0.602006499,0.238722518,-1.672937388,-0.659719326,2.348130201,0.992908151,1.161882937,0.287688876,-0.546233181,0.492110105,-1.161882937,0.918245093,0.439392226
22234,C,-0.287688876,-1.505967676,-0.094731242,1.161882937,-0.047312518,0.387868693,0.546233181,0.142364055,0.848379932,1.372810323,0.19032227,0.047312518,0.602006499,-1.672937388,-1.372810323,0.492110105,0.439392226,0.918245093,-0.719718858,-0.142364055,-1.073562376,-0.848379932,-0.659719326,-0.337355327,-0.992908151,1.073562376,-0.602006499,-0.19032227,-2.348130201,-0.782429395,0,-1.161882937,-0.492110105,0.337355327,1.672937388,-1.906358003,-0.439392226,0.992908151,-0.238722518,0.659719326,0.719718858,-0.918245093,0.094731242,2.348130201,0.782429395,-1.260338797,-0.387868693,1.906358003,1.505967676,-0.546233181,0.287688876,1.260338797
22234,HS,0.142364055,-0.492110105,0.047312518,1.161882937,0.659719326,1.505967676,0.337355327,0.439392226,1.260338797,-0.659719326,0.719718858,-1.906358003,-0.287688876,-0.337355327,-2.348130201,-0.047312518,-0.19032227,0.287688876,0.387868693,-1.672937388,1.372810323,-1.505967676,-1.161882937,1.073562376,1.906358003,-0.918245093,0.782429395,-1.260338797,-0.719718858,0,0.238722518,2.348130201,-0.094731242,-0.142364055,0.546233181,-0.387868693,0.848379932,-0.848379932,0.918245093,-0.992908151,-0.782429395,-0.546233181,0.992908151,0.602006499,0.492110105,-1.372810323,0.094731242,-0.439392226,0.19032227,-0.602006499,1.672937388,-1.073562376
22230,DR,0.094731242,-1.672937388,-0.238722518,-1.073562376,-0.602006499,0.602006499,0.492110105,1.906358003,1.073562376,0.287688876,1.161882937,0.238722518,-0.287688876,-0.19032227,-0.142364055,0.387868693,-0.387868693,1.372810323,-0.782429395,-0.848379932,0,-1.260338797,-1.906358003,-0.337355327,-1.161882937,2.348130201,-1.505967676,0.047312518,-0.992908151,0.782429395,0.848379932,0.546233181,0.992908151,1.260338797,-0.492110105,-0.719718858,0.719718858,-0.546233181,-0.439392226,-1.372810323,0.19032227,-0.918245093,1.672937388,-2.348130201,1.505967676,0.918245093,0.142364055,0.337355327,0.439392226,-0.047312518,0.659719326,-0.094731242
22131,DR,0.094731242,-0.142364055,0.782429395,-1.906358003,-0.387868693,1.505967676,-1.260338797,0.19032227,0.602006499,-0.848379932,0.992908151,1.161882937,-0.546233181,-0.238722518,0.387868693,-0.337355327,1.372810323,0.337355327,-1.372810323,0.287688876,-0.287688876,0,0.439392226,-0.918245093,0.047312518,2.348130201,-0.19032227,-0.719718858,-1.073562376,0.918245093,1.906358003,-0.659719326,0.142364055,0.546233181,-0.492110105,-2.348130201,0.659719326,-1.672937388,0.719718858,-1.161882937,-0.439392226,-0.992908151,0.848379932,-1.505967676,1.073562376,1.260338797,-0.602006499,0.238722518,-0.047312518,1.672937388,0.492110105,-0.094731242
22307,C,0.782429395,0.918245093,-1.372810323,-0.602006499,2.348130201,-0.782429395,0.492110105,-0.238722518,-0.492110105,-0.287688876,-0.387868693,0.047312518,-1.672937388,1.672937388,0.238722518,0.287688876,0.659719326,-0.337355327,-1.505967676,1.505967676,0.387868693,0.19032227,0.992908151,0.719718858,-1.073562376,-0.546233181,-2.348130201,0.602006499,0.142364055,0.337355327,1.260338797,-0.918245093,-0.19032227,-0.992908151,1.073562376,-0.439392226,0,1.906358003,0.848379932,-0.848379932,-1.906358003,0.094731242,-1.260338797,0.439392226,-0.719718858,-1.161882937,-0.142364055,-0.659719326,-0.047312518,1.372810323,0.546233181,-0.094731242
22349,C,-0.782429395,-0.719718858,0.719718858,-0.19032227,-0.387868693,-0.094731242,0.918245093,0.659719326,-0.047312518,1.672937388,-0.439392226,1.073562376,0.782429395,0.387868693,-0.659719326,0.19032227,-0.918245093,-0.337355327,1.260338797,-1.505967676,1.372810323,-1.906358003,-1.672937388,1.161882937,0.439392226,2.348130201,-1.161882937,0.047312518,0,-0.492110105,1.505967676,-0.602006499,0.492110105,0.142364055,0.546233181,-0.992908151,-0.546233181,0.992908151,-0.142364055,-1.372810323,0.337355327,-1.073562376,-0.287688876,1.906358003,0.848379932,-1.260338797,-0.848379932,0.238722518,0.094731242,-2.348130201,0.287688876,0.602006499
22258,HS,1.073562376,0.848379932,0.719718858,0,0.782429395,1.161882937,2.348130201,-1.505967676,0.19032227,-2.348130201,0.992908151,0.337355327,-0.659719326,1.372810323,-0.439392226,0.492110105,-0.387868693,-0.602006499,0.918245093,1.505967676,0.047312518,-0.238722518,-0.546233181,-1.161882937,-0.142364055,1.260338797,-0.782429395,-1.672937388,-0.492110105,0.387868693,-0.287688876,-0.719718858,-0.918245093,0.238722518,0.546233181,-1.372810323,-0.094731242,1.672937388,0.094731242,0.602006499,-0.337355327,0.659719326,0.287688876,-1.906358003,-0.19032227,0.439392226,-0.992908151,-0.047312518,1.906358003,-1.073562376,-1.260338797,-0.848379932
22205,C,-1.505967676,-0.602006499,0.782429395,0.848379932,-1.672937388,0.602006499,0.992908151,0.439392226,-0.287688876,1.672937388,-0.19032227,-0.094731242,0.19032227,-0.337355327,-0.992908151,0.337355327,0.387868693,0.047312518,0.546233181,0.238722518,1.505967676,-2.348130201,2.348130201,0.918245093,0.719718858,1.906358003,-0.848379932,-0.782429395,0.492110105,0,1.161882937,-1.906358003,0.142364055,-0.439392226,-0.387868693,-1.161882937,-0.719718858,1.372810323,-0.659719326,-1.372810323,-1.073562376,-0.238722518,-0.047312518,-0.142364055,1.073562376,-1.260338797,-0.492110105,0.094731242,-0.546233181,-0.918245093,1.260338797,0.659719326
22262,DR,-0.719718858,-1.372810323,1.906358003,-1.505967676,-1.260338797,-1.906358003,-0.992908151,0.287688876,0.387868693,1.372810323,-0.047312518,1.161882937,-0.659719326,0.094731242,0.238722518,0.492110105,1.672937388,-1.161882937,0.719718858,-0.142364055,-0.337355327,-0.602006499,-1.672937388,1.260338797,0.918245093,0.602006499,-0.546233181,-0.19032227,2.348130201,1.073562376,-0.439392226,-2.348130201,0.659719326,0.337355327,0.19032227,0.142364055,0.546233181,-0.918245093,-0.094731242,-1.073562376,-0.387868693,-0.238722518,0.782429395,-0.492110105,0.439392226,1.505967676,0.047312518,-0.287688876,-0.848379932,-0.782429395,0.848379932,0
22205,DR,0.848379932,-0.918245093,-0.719718858,-1.672937388,-1.260338797,-0.992908151,1.372810323,-1.161882937,0,1.906358003,0.719718858,0.387868693,0.094731242,0.492110105,0.19032227,0.602006499,-0.659719326,-0.337355327,0.546233181,-0.782429395,-0.602006499,-1.906358003,1.260338797,1.161882937,-0.439392226,2.348130201,-0.094731242,0.047312518,-0.287688876,0.992908151,1.672937388,-2.348130201,0.918245093,0.782429395,-0.19032227,-0.387868693,-1.505967676,-0.492110105,-0.238722518,-1.073562376,-0.546233181,-0.142364055,0.337355327,-1.372810323,1.073562376,-0.848379932,0.287688876,-0.047312518,0.142364055,0.659719326,1.505967676,0.439392226
22316,C,0.918245093,-2.348130201,0.19032227,-0.238722518,-1.672937388,-1.906358003,0.848379932,0.992908151,-0.848379932,1.505967676,-0.047312518,-0.602006499,0.439392226,-0.992908151,-0.546233181,-0.19032227,-0.094731242,0.546233181,-0.142364055,-0.387868693,1.672937388,0.142364055,0.047312518,1.372810323,1.161882937,0.238722518,-0.918245093,-0.287688876,-1.505967676,0,1.906358003,2.348130201,0.387868693,-0.719718858,0.719718858,0.602006499,0.287688876,-1.073562376,-0.782429395,-1.260338797,0.337355327,-1.161882937,-0.492110105,1.073562376,0.782429395,-1.372810323,-0.337355327,-0.439392226,-0.659719326,0.492110105,1.260338797,0.659719326
22263,DR,1.161882937,0.439392226,-1.906358003,-1.672937388,0.142364055,0,-1.073562376,-0.094731242,1.906358003,0.337355327,0.546233181,-0.492110105,0.047312518,0.387868693,-0.287688876,0.918245093,2.348130201,0.602006499,-1.505967676,-0.719718858,-1.372810323,-0.918245093,0.19032227,0.492110105,-0.992908151,0.848379932,-0.546233181,-0.142364055,-2.348130201,-0.047312518,-0.439392226,-0.659719326,-0.337355327,0.287688876,1.505967676,-1.260338797,-0.782429395,-0.19032227,1.672937388,0.782429395,-0.848379932,0.719718858,0.659719326,-1.161882937,-0.238722518,1.372810323,0.992908151,-0.602006499,-0.387868693,0.094731242,1.260338797,1.073562376
22247,DR,0.142364055,-0.659719326,0.19032227,-1.672937388,-0.287688876,0.602006499,-2.348130201,-0.047312518,-0.19032227,1.505967676,-0.238722518,-1.372810323,0.782429395,-0.387868693,-0.848379932,-1.161882937,-0.142364055,-1.260338797,-0.602006499,2.348130201,0.238722518,1.161882937,-1.906358003,-0.337355327,1.906358003,1.260338797,0.337355327,-0.719718858,0.918245093,0.659719326,1.672937388,-0.782429395,0.546233181,0,0.492110105,0.287688876,-0.492110105,1.073562376,-0.439392226,-1.073562376,0.439392226,-0.918245093,0.992908151,0.047312518,0.848379932,1.372810323,0.387868693,-0.546233181,0.094731242,-0.992908151,0.719718858,-0.094731242
22149,DR,0.492110105,-0.602006499,0.992908151,0.337355327,1.906358003,1.372810323,0.719718858,1.672937388,-0.546233181,-0.19032227,-1.372810323,1.260338797,0.142364055,0.19032227,0,-0.142364055,-0.047312518,0.387868693,1.161882937,0.287688876,-0.918245093,-0.287688876,-0.337355327,-1.260338797,-0.659719326,0.659719326,0.094731242,-1.672937388,-0.439392226,-0.782429395,1.505967676,-0.387868693,0.439392226,0.782429395,-1.073562376,0.848379932,-0.238722518,0.047312518,0.238722518,-1.505967676,-0.719718858,-1.161882937,0.918245093,2.348130201,1.073562376,0.602006499,-0.992908151,-0.848379932,-0.094731242,-1.906358003,-2.348130201,-0.492110105
22131,HS,0.287688876,1.260338797,0.719718858,-0.659719326,1.505967676,1.073562376,-0.337355327,-0.287688876,-1.906358003,-1.372810323,-1.161882937,0.602006499,0.492110105,1.672937388,0,0.19032227,-0.918245093,-0.387868693,0.094731242,0.439392226,0.782429395,-0.047312518,-0.142364055,-0.439392226,0.659719326,0.546233181,2.348130201,-1.505967676,0.918245093,-0.19032227,1.161882937,1.906358003,-2.348130201,0.142364055,-0.492110105,0.848379932,-0.238722518,0.992908151,0.387868693,0.047312518,-0.992908151,-0.546233181,-1.672937388,0.337355327,-1.073562376,1.372810323,-0.848379932,-1.260338797,-0.719718858,-0.602006499,-0.094731242,-0.782429395
22319,HS,2.348130201,0.659719326,1.672937388,0.546233181,-1.672937388,1.073562376,1.260338797,-0.439392226,0.238722518,0.047312518,-0.848379932,0.918245093,-0.287688876,-1.906358003,0,0.142364055,1.372810323,-0.337355327,1.906358003,0.992908151,-0.492110105,0.782429395,0.492110105,-0.782429395,0.287688876,1.161882937,-1.372810323,-1.073562376,-1.505967676,-0.19032227,0.719718858,-1.260338797,0.602006499,0.387868693,-0.918245093,-0.238722518,-1.161882937,-0.719718858,-0.992908151,-0.659719326,1.505967676,0.439392226,-0.387868693,-0.602006499,-0.094731242,0.848379932,-0.142364055,0.094731242,0.19032227,-2.348130201,-0.047312518,-0.546233181
22203,C,-0.782429395,-0.439392226,1.073562376,1.372810323,-0.19032227,1.260338797,0.992908151,1.505967676,0.782429395,-0.492110105,-1.672937388,1.906358003,-0.094731242,-0.602006499,-0.848379932,-0.238722518,0,0.094731242,0.337355327,2.348130201,-0.047312518,-0.992908151,-0.918245093,-1.505967676,0.492110105,1.161882937,0.848379932,-0.142364055,0.387868693,-1.073562376,1.672937388,0.659719326,0.142364055,0.719718858,-0.287688876,-1.372810323,-1.161882937,-0.659719326,-0.387868693,-1.906358003,-2.348130201,-1.260338797,0.546233181,0.918245093,-0.337355327,0.439392226,-0.719718858,0.047312518,-0.546233181,0.238722518,0.602006499,0.287688876
22245,C,-1.672937388,-0.546233181,0.918245093,1.906358003,0.848379932,1.372810323,2.348130201,1.073562376,-0.492110105,-1.505967676,-0.848379932,-0.094731242,0.439392226,0.047312518,-0.719718858,0.546233181,-0.782429395,0.287688876,0.992908151,1.672937388,-1.260338797,-0.918245093,-1.161882937,-1.073562376,0.142364055,0.659719326,0.238722518,-0.387868693,1.161882937,-2.348130201,1.260338797,0.602006499,-0.142364055,-1.906358003,1.505967676,-0.19032227,0.492110105,0.19032227,-0.337355327,0.337355327,-0.287688876,0.094731242,-0.659719326,0.782429395,-0.047312518,-0.238722518,-0.992908151,-0.439392226,0.719718858,-1.372810323,0,-0.602006499
